contig.name,length,accession,annotation,percent.identity,match.length,evalue,kingdom,virus,taxonomy.number,virus.name,taxonomy,taxonomy.pattern,P18,W3,W64,Y14,Y17,Y18,Y25,Y41,Y52,Y70,Y7
k141_14971,401,WJZ70597.1,"WJZ70597.1 MAG: capsid protein, partial [Picobirnavirus sp.]",68.4,133,1.69E-54,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,968,0
k141_15845,471,WJZ70392.1,"WJZ70392.1 MAG: capsid protein, partial [Picobirnavirus sp.]",39.3,163,3.36E-24,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,48,0,0,0,0,1538,0
k141_178664,311,WJZ70483.1,"WJZ70483.1 MAG: capsid protein, partial [Picobirnavirus sp.]",64.1,103,1.95E-37,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,268,0
k141_179133,2334,UVJ88926.1,UVJ88926.1 putative capsid protein [Picobirnavirus sp.],34.6,500,6.59E-84,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,24,268,0,456,6,12,0,36,540,1300,154
k141_18618,457,USE07626.1,"USE07626.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",78,141,2.40E-77,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,1436,0
k141_233664,329,WJZ70431.1,"WJZ70431.1 MAG: capsid protein, partial [Picobirnavirus sp.]",49.3,73,4.73E-16,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,610,0
k141_285680,895,WJZ70590.1,"WJZ70590.1 MAG: capsid protein, partial [Picobirnavirus sp.]",64.1,103,1.49E-31,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,3124,0
k141_302651,432,WJZ70736.1,"WJZ70736.1 MAG: RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",72.5,142,1.09E-71,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,26,0,204,0
k141_303853,1278,WJZ70515.1,"WJZ70515.1 MAG: capsid protein, partial [Picobirnavirus sp.]",43.7,206,1.25E-40,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,18,858,0,0,0,191,0,12,0,0,114
k141_328058,1941,UDL14450.1,UDL14450.1 MAG: putative capsid protein [Picobirnavirus sp.],50.3,342,2.32E-86,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,56,0,0,0,72,0,0,0,2,29142,0
k141_373874,328,USE07626.1,"USE07626.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",85.7,105,9.84E-60,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,548,0
k141_387603,573,WFG79301.1,"WFG79301.1 MAG: RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",36.1,166,1.91E-22,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,32,0,8,0,0,0,0,0
k141_394886,365,USE07828.1,"USE07828.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",80.2,121,1.60E-65,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,2,0,0,0,0,286,0,0
k141_423680,647,UVJ88889.1,UVJ88889.1 putative RNA-dependent RNA polymerase [Picobirnavirus sp.],98.2,169,7.73E-115,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,1,202,0,0,0,0,0,0,724,0,186
k141_427806,382,USE08094.1,"USE08094.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",77.3,128,2.93E-57,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,18,0,0,12,0,0,0,0,0,0,0
k141_443262,474,WJZ71333.1,"WJZ71333.1 MAG: RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",68.2,88,2.62E-34,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,1130,0
k141_454395,451,USE08085.1,"USE08085.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",78,150,6.26E-75,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,24,0,0,21,32,8,0,0,0,0,0
k141_48090,744,USE08087.1,"USE08087.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",60.5,243,2.27E-93,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,58,0,0,0,0,0,0,0,0,1384,0
k141_481182,1218,WJZ70518.1,"WJZ70518.1 MAG: capsid protein, partial [Picobirnavirus sp.]",52.6,209,8.53E-64,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,18,282,0,8,60,36,0,40,0,2010,0
k141_491162,2345,AVA30675.1,AVA30675.1 capsid protein [Picobirnavirus sp.],40.3,529,1.64E-103,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,178,0,0,0,0,0,0,0,0,39800,0
k141_493692,303,WJZ71166.1,"WJZ71166.1 MAG: RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",89,100,1.71E-61,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,18,0,8,0,0,0,0,0
k141_49883,399,USE08078.1,"USE08078.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",81.1,132,6.26E-69,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,24,0,0,0,0,0,0,0,0,562,0
k141_50402,379,QXV86695.1,QXV86695.1 MAG: RNA-dependent RNA-polymerase [Picobirnavirus sp.],37.4,131,3.59E-17,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,316,0
k141_548482,305,WJZ71275.1,"WJZ71275.1 MAG: RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",87.1,101,4.09E-60,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,32,0,0,0,0,0,0,2,0,192,0
k141_550489,326,WJZ71152.1,"WJZ71152.1 MAG: RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",84.3,102,2.04E-55,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,266,0
k141_554631,325,UVJ88923.1,UVJ88923.1 hypothetical protein [Picobirnavirus sp.],72.7,77,1.07E-26,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,570,0,0,0,0,0,0,120,0,0
k141_567886,336,URW63600.1,"URW63600.1 RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",79.2,106,9.86E-53,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,616,0
k141_583425,367,UVJ88924.1,UVJ88924.1 putative capsid protein [Picobirnavirus sp.],53.9,102,1.16E-24,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,172,0,0,0,2,0,2,0,8,0
k141_74357,455,WJZ70475.1,"WJZ70475.1 MAG: capsid protein, partial [Picobirnavirus sp.]",44.8,143,1.10E-34,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,18,0,204,0
k141_97538,1353,USE08048.1,"USE08048.1 MAG: putative RNA-dependent RNA polymerase, partial [Picobirnavirus sp.]",81.1,456,2.51E-266,Viruses,Picobirnavirus sp.,1907787,Picobirnavirus sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Duplopiviricetes|Durnavirales|Picobirnaviridae|Picobirnavirus|unclassified Picobirnavirus|Picobirnavirus sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|no rank|species,0,0,0,0,0,0,0,0,0,8696,0
k141_101333,411,QKN88945.1,QKN88945.1 MAG: hypothetical protein 1 [Picornavirales sp.],99.3,136,3.61E-82,Viruses,Picornavirales sp.,1955153,Picornavirales sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|unclassified Picornavirales|Picornavirales sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|no rank|species,0,0,0,8,0,0,0,12,0,0,222
k141_305439,509,QKN88945.1,QKN88945.1 MAG: hypothetical protein 1 [Picornavirales sp.],93.5,169,3.64E-102,Viruses,Picornavirales sp.,1955153,Picornavirales sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|unclassified Picornavirales|Picornavirales sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|no rank|species,0,0,0,4,0,0,0,10,0,0,174
k141_478473,678,QJI53534.1,QJI53534.1 MAG: hypothetical protein 1 [Picornavirales sp.],36.7,188,3.13E-17,Viruses,Picornavirales sp.,1955153,Picornavirales sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|unclassified Picornavirales|Picornavirales sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|no rank|species,0,0,0,0,0,32,0,4,0,0,0
k141_565783,405,QJI53523.1,QJI53523.1 MAG: structural polyprotein [Picornavirales sp.],93.3,134,1.25E-81,Viruses,Picornavirales sp.,1955153,Picornavirales sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|unclassified Picornavirales|Picornavirales sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|no rank|species,0,0,0,18,0,0,0,8,0,0,0
k141_495660,521,URG14972.1,"URG14972.1 MAG: RNA dependent RNA polymerase, partial [Picornaviridae sp.]",54.1,170,4.45E-56,Viruses,Picornaviridae sp.,1530251,Picornaviridae sp.,root|Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|unclassified Picornaviridae|Picornaviridae sp.,no rank|superkingdom|clade|kingdom|phylum|class|order|family|no rank|species,0,0,0,0,0,0,0,0,0,0,474
k141_11003,335,UTQ50814.1,"UTQ50814.1 MAG: replicase polyprotein (domains: methyltransferase, RdRP) [Plant associated virga-like virus 2]",55.9,111,1.21E-32,Viruses,Plant associated virga-like virus 2,2950859,Plant associated virga-like virus 2,root|Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Alsuviricetes|Martellivirales|Virgaviridae|unclassified Virgaviridae|Plant associated virga-like virus 2,no rank|superkingdom|clade|kingdom|phylum|class|order|family|no rank|species,54,0,0,0,0,0,0,0,0,0,0
k141_196425,435,QKI29220.1,QKI29220.1 ORF1 [Plantain virus X],100,145,5.86E-91,Viruses,Plantain virus X,1331744,Plantain virus X,root|Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Alsuviricetes|Tymovirales|Alphaflexiviridae|Potexvirus|Plantain virus X,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,0,0,0,23,0,16,0,0,0,0,0
k141_339267,438,QKI29220.1,QKI29220.1 ORF1 [Plantain virus X],100,146,9.33E-92,Viruses,Plantain virus X,1331744,Plantain virus X,root|Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Alsuviricetes|Tymovirales|Alphaflexiviridae|Potexvirus|Plantain virus X,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,24,0,0,0,0,6,0,0,0,0,0
k141_431712,536,AGO03690.1,AGO03690.1 coat protein [Plantain virus X],100,178,7.06E-123,Viruses,Plantain virus X,1331744,Plantain virus X,root|Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Alsuviricetes|Tymovirales|Alphaflexiviridae|Potexvirus|Plantain virus X,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,28,0,0,12,0,0,0,0,0,0,0
k141_532709,664,QNT12102.1,QNT12102.1 triple gene block protein 1 [Plantain virus X],97.5,162,1.63E-111,Viruses,Plantain virus X,1331744,Plantain virus X,root|Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Alsuviricetes|Tymovirales|Alphaflexiviridae|Potexvirus|Plantain virus X,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,0,0,0,8,0,16,0,0,0,0,0
k141_69201,307,QPB75518.1,QPB75518.1 triple gene block protein 1 [Plantain virus X],98.6,73,3.98E-41,Viruses,Plantain virus X,1331744,Plantain virus X,root|Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Alsuviricetes|Tymovirales|Alphaflexiviridae|Potexvirus|Plantain virus X,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,0,0,0,0,0,12,0,0,0,0,0
k141_16099,364,YP_010798432.1,YP_010798432.1 RNA dependent RNA polymerase [Plasmopara viticola lesion associated mononegaambi virus 4],55,120,3.16E-29,Viruses,Plasmopara viticola lesion associated mononegaambi virus 4,2692016,Plasmopara viticola lesion associated mononegaambi virus 4,root|Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Mymonaviridae|Penicillimonavirus|Penicillimonavirus betaplasmoparae|Plasmopara viticola lesion associated mononegaambi virus 4,no rank|superkingdom|clade|kingdom|phylum|subphylum|class|order|family|genus|species|no rank,94,0,0,0,0,0,0,3,0,0,0
k141_4825,314,YP_010798433.1,YP_010798433.1 RNA dependent RNA polymerase [Plasmopara viticola lesion associated mononegaambi virus 5],67,103,1.68E-39,Viruses,Plasmopara viticola lesion associated mononegaambi virus 5,2692017,Plasmopara viticola lesion associated mononegaambi virus 5,root|Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Mymonaviridae|Penicillimonavirus|Penicillimonavirus deltaplasmoparae|Plasmopara viticola lesion associated mononegaambi virus 5,no rank|superkingdom|clade|kingdom|phylum|subphylum|class|order|family|genus|species|no rank,0,0,0,0,0,0,0,14,0,0,74
k141_515576,537,WKE35273.1,WKE35273.1 hypothetical protein [Plasmopara viticola lesion associated mononegaambi virus 5],36.8,174,1.03E-24,Viruses,Plasmopara viticola lesion associated mononegaambi virus 5,2692017,Plasmopara viticola lesion associated mononegaambi virus 5,root|Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Mymonaviridae|Penicillimonavirus|Penicillimonavirus deltaplasmoparae|Plasmopara viticola lesion associated mononegaambi virus 5,no rank|superkingdom|clade|kingdom|phylum|subphylum|class|order|family|genus|species|no rank,102,0,0,0,0,0,0,7,0,0,0
k141_579028,1020,YP_010798435.1,YP_010798435.1 RNA dependent RNA polymerase [Plasmopara viticola lesion associated mononegaambi virus 6],28,293,9.79E-26,Viruses,Plasmopara viticola lesion associated mononegaambi virus 6,2692018,Plasmopara viticola lesion associated mononegaambi virus 6,root|Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Mymonaviridae|Penicillimonavirus|Penicillimonavirus epsilonplasmoparae|Plasmopara viticola lesion associated mononegaambi virus 6,no rank|superkingdom|clade|kingdom|phylum|subphylum|class|order|family|genus|species|no rank,362,0,0,0,0,0,0,0,0,0,0
k141_85404,350,YP_010798435.1,YP_010798435.1 RNA dependent RNA polymerase [Plasmopara viticola lesion associated mononegaambi virus 6],56.6,113,7.69E-35,Viruses,Plasmopara viticola lesion associated mononegaambi virus 6,2692018,Plasmopara viticola lesion associated mononegaambi virus 6,root|Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Mymonaviridae|Penicillimonavirus|Penicillimonavirus epsilonplasmoparae|Plasmopara viticola lesion associated mononegaambi virus 6,no rank|superkingdom|clade|kingdom|phylum|subphylum|class|order|family|genus|species|no rank,56,0,0,0,0,0,0,16,0,0,0
